"player_id","team_id","general_position","minutes_played","shots","shots_on_target","goals","xgoals","xplace","goals_minus_xgoals","key_passes","primary_assists","xassists","primary_assists_minus_xassists","goals_plus_primary_assists","xgoals_plus_xassists","points_added","xpoints_added","player_name","birth_date","weight_lb","nationality","season_name","primary_broad_position","primary_general_position","secondary_general_position","secondary_broad_position","height_cm"
"0Oq60APM6D","kRQabn8MKZ, 0KPqjA456v, Vj58weDM8n","CB",9774,4,0,0,0.5459,-0.5459,-0.5459,11,0,0.8302,-0.8302,0,1.3761,0,0.3505,"Jason Hernandez","1983-08-26",172,"USA","2013, 2014, 2015, 2016, 2017, 2018","DF","CB","FB","DF",180
"0Oq60VgM6D","KAqBN0Vqbg, kaDQ0wRqEv, X0Oq66zq6D","DM",20303,196,57,19,22.4174,-3.693,-3.4174,72,9,6.5441,2.4559,28,28.9615,9.5505,14.3498,"Jeff Larentowicz","1983-08-05",176,"USA","2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020","MF","DM","CM","MF",185
"0Oq624oPq6","jYQJ19EqGR","FB",416,3,1,1,0.3927,0.1346,0.6073,1,0,0.0389,-0.0389,1,0.4315,0.4386,0.1373,"Kalani Kossa-Rienzi","2002-06-27",150,"USA","2024, 2025","DF","FB","WB","DF",172
"0Oq630dXQ6","kaDQ0wRqEv, pzeQZ6xQKw","W",7511,143,64,13,23.9219,-2.4367,-10.9219,67,6,8.693,-2.693,19,32.6149,9.703,15.445,"Kévin Cabral","1999-07-10",154,"France","2021, 2022, 2023, 2024, 2025","MF","W","ST","FW",173
"0Oq632k7Q6","pzeQZ6xQKw, jYQJ19EqGR","CM",3961,40,7,0,1.5246,0.0078,-1.5246,49,1,3.375,-2.375,1,4.8996,0,0.8825,"Danny Leyva","2003-05-05",139,"USA","2019, 2020, 2021, 2022, 2023, 2024, 2025","MF","CM","DM","MF",177
"0Oq633dAQ6","EKXMeX3Q64","W",1112,16,9,3,0.9513,0.1589,2.0487,9,1,1.2744,-0.2744,4,2.2257,2.0103,0.4626,"Griffin Yow","2002-09-25",141,"USA","2019, 2020, 2021, 2022","MF","W","ST","FW",172
"0Oq633E7Q6","jYQJ8EW5GR","CB",172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Abdi Salim","2001-04-01",180,"USA","2023","DF","CB","FB","DF",186
"0Oq63DL6Q6","jYQJ19EqGR","FB",1371,2,0,0,0.0337,-0.0337,-0.0337,10,1,1.2036,-0.2036,1,1.2374,0,0.0242,"Cody Baker","2004-01-07",154,"USA","2023, 2024, 2025","DF","FB","WB","DF",177
"0Oq63JA7Q6","kRQand1MKZ, 19vQ2095K6, X0Oq66zq6D","CB",4641,19,4,1,1.6891,-0.6799,-0.6891,9,1,1.2228,-0.2228,2,2.9119,0.5318,1.098,"Wyatt Omsberg","1995-09-21",181,"USA","2018, 2020, 2021, 2022, 2023, 2024, 2025","DF","CB","FB","DF",193
"0Oq63lbzQ6","kRQabn8MKZ","FB",565,3,1,0,0.2426,-0.1323,-0.2426,2,0,0.1179,-0.1179,0,0.3605,0,0.2573,"Themi Antonoglou","2001-06-02",126,"Canada","2022, 2023","DF","FB","WB","DF",167
"0Oq63n7Q6D","mKAqBBmqbg","ST",499,16,4,0,1.1061,-0.2347,-1.1061,4,1,0.5658,0.4342,1,1.672,0,0.7869,"Eric Hassli","1981-05-03",201,"France","2013","FW","ST","W","FW",193
"0Oq63oxzQ6","KAqBN0Vqbg","FB",693,5,1,0,0.1882,-0.1689,-0.1882,9,0,1.3163,-1.3163,0,1.5045,0,0.1385,"Aiden McFadden","1998-09-28",165,"USA","2022","DF","FB","WB","DF",175
"0Oq63P32Q6","eVq3ya6MWO, mKAqBBmqbg","CB",9670,51,15,7,3.4122,0.5504,3.5878,22,3,2.6305,0.3695,10,6.0427,5.7814,2.741,"Nkosi Tafari","1997-03-23",185,"USA","2021, 2022, 2023, 2024, 2025","DF","CB","FB","DF",193
"0Oq63Ym2Q6","19vQ2095K6","FB",1587,10,2,0,0.6262,-0.2447,-0.6262,7,0,0.7837,-0.7837,0,1.4099,0,0.2187,"Ryan Spaulding","1998-09-10",165,"USA","2022, 2023, 2024","DF","FB","WB","DF",172
"0Oq63YndQ6","zeQZBOzQKw","ST",607,12,5,2,2.521,-1.1913,-0.521,9,2,1.1575,0.8425,4,3.6785,1.2452,1.5089,"Onni Valakari","1999-08-18",168,"Finland","2025","FW","ST","W","FW",187
"0Oq6712Q6D","NPqxKXZ59d","DM",7505,28,6,6,2.0232,1.0623,3.9768,98,8,8.9876,-0.9876,14,11.0108,2.9389,1.3334,"Ashley Westwood","1990-04-01",176,"England","2023, 2024, 2025","MF","DM","CM","MF",175
"0Oq67EgQ6D","Z2vQ1xlqrA, gpMOLwl5zy","CB",21391,26,2,1,2.0527,-1.1943,-1.0527,103,10,12.0999,-2.0999,11,14.1525,0.0925,0.9,"Matt Besler","1987-02-11",172,"USA","2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","DF","CB","FB","DF",182
"0Oq67k7Q6D","jYQJ19EqGR, 4wM42l4qjB","ST",1328,35,8,2,1.8027,-0.416,0.1973,13,1,1.6814,-0.6814,3,3.4841,1.2273,1.0476,"Tristan Bowen","1991-01-31",172,"USA","2013, 2014","FW","ST","W","FW",180
"0Oq67xxQ6D","0KPqjA456v, a2lqRX2Mr0","FB",2981,14,3,0,0.5591,0.5921,-0.5591,21,3,2.1115,0.8885,3,2.6705,0,0.554,"Brandon Barklage","1986-11-02",165,"USA","2013, 2014","DF","FB","WB","DF",180
"0Oq6aoX56D","mvzqoLZQap","W",1047,17,8,2,2.0358,0.75,-0.0358,16,1,1.6034,-0.6034,3,3.6392,1.6874,1.3651,"Cedrick","1992-03-08",137,"DR Congo","2015, 2016","MF","W","ST","FW",167
"0Oq6bAPq6D","kaDQ0wRqEv","W",3038,86,26,7,5.446,0.2793,1.554,69,8,6.9177,1.0823,15,12.3637,4.8713,3.501,"Douglas Costa","1990-09-14",154,"Brazil","2022, 2023","MF","W","ST","FW",172
"0Oq6ebd56D","jYQJ19EqGR, pzeQZ6xQKw","W",4913,140,52,11,6.8708,1.428,4.1292,103,13,9.8585,3.1415,24,16.7293,3.2201,3.7813,"Marco Pappa","1987-11-15",157,"Guatemala","2014, 2015, 2016","MF","W","ST","FW",177
"0Oq6ENn256","eVq3ya6MWO, a2lqR4JMr0, jYQJ19EqGR","ST",4556,108,60,19,21.4705,-0.7451,-2.4705,27,8,3.6828,4.3172,27,25.1533,8.2001,10.0278,"Danny Musovski","1995-11-30",161,"USA","2020, 2021, 2022, 2023, 2024, 2025","FW","ST","W","FW",182
"0Oq6ERe256","lgpMOvnQzy","CM",654,1,0,0,0.1197,-0.1197,-0.1197,1,0,0.0336,-0.0336,0,0.1533,0,0,"Patrick Metcalfe","1998-11-11",165,"Canada","2020, 2021","MF","CM","DM","MF",172
"0Oq6Ervr56","eVq3ya6MWO","FB",152,2,0,0,0.2628,-0.2628,-0.2628,1,0,0.1607,-0.1607,0,0.4235,0,0.0296,"Shaft Brewer","1999-10-28",154,"USA","2018, 2019","DF","FB","WB","DF",175
"0Oq6l2JzM6","kRQabn8MKZ","CM",1916,33,9,1,2.536,-1.1736,-1.536,23,3,3.4853,-0.4853,4,6.0213,0,0.9926,"Armando Cooper","1987-11-26",150,"Panama","2016, 2017","MF","CM","DM","MF",175
"0Oq6l8YgM6","kRQand1MKZ","FB",7785,28,7,1,1.0823,-0.2168,-0.0823,109,10,11.3407,-1.3407,11,12.423,0.5181,0.9863,"Romain Métanire","1990-03-28",159,"Madagascar","2019, 2020, 2021, 2022","DF","FB","WB","DF",177
"0Oq6la47M6","a2lqR4JMr0","DM",124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pecka","1989-05-02",152,"Brazil","2015","MF","DM","CM","MF",172
"0Oq6lakAM6","pzeQZ6xQKw","FB",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ben Newnam","1991-04-18",165,"USA","2015","DF","FB","WB","DF",177
"0Oq6lDAgM6","APk5LGOMOW","CB",448,3,1,0,0.1541,-0.1377,-0.1541,1,0,0.0328,-0.0328,0,0.1869,0,0.0738,"Deian Boldor","1995-02-03",174,"Romania","2017","DF","CB","FB","DF",187
"0Oq6lE7xM6","Z2vQ1xlqrA, mvzqoLZQap","W",4145,119,40,10,10.6241,-1.9225,-0.6241,38,0,2.8963,-2.8963,10,13.5204,3.1916,6.4926,"Bernardo Añor","1988-05-24",179,"Venezuela","2013, 2014, 2015","MF","W","ST","FW",185
"0Oq6LeJ7M6","a2lqR4JMr0, mvzqoLZQap","CB",2970,11,3,2,0.655,0.5928,1.345,7,0,0.4393,-0.4393,2,1.0942,0.2271,0.3006,"Philip Quinton","1999-11-16",180,"USA","2023, 2024, 2025","DF","CB","FB","DF",186
"0Oq6lgl6M6","mvzqoLZQap","CB",2824,14,4,0,0.528,0.1094,-0.528,7,0,0.6153,-0.6153,0,1.1432,0,0.3203,"Nicolai Næss","1993-01-18",181,"Norway","2016, 2017","DF","CB","FB","DF",182
"0Oq6lj26M6","kaDQ0wRqEv","ST",383,10,2,0,0.9576,-0.8375,-0.9576,5,0,0.1323,-0.1323,0,1.0899,0,0.716,"Samuel","1991-02-25",192,"Brazil","2014","FW","ST","W","FW",185
"0Oq6lJPzM6","YgOMngl5wN, kaDQ0wRqEv","CM",5485,48,12,2,3.5791,-0.7099,-1.5791,59,2,4.2065,-2.2065,4,7.7856,0.5032,2.3685,"Joe Corona","1990-07-09",161,"USA","2019, 2020, 2021","MF","CM","DM","MF",172
"0Oq6lLZgM6","kRQabn8MKZ, APk5LGOMOW, YgOMngl5wN, WBLMvYAQxe, 19vQ2095K6, mKAqBBmqbg, gpMOLwl5zy","ST",21939,659,235,72,73.094,-3.8605,-1.094,210,22,19.0079,2.9921,94,92.1019,31.7765,41.7709,"Maximiliano Urruti","1991-02-22",165,"Argentina","2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025","FW","ST","W","FW",182
"0Oq6lm4zM6","zeQZkL1MKw","AM",4710,68,24,7,8.5851,1.1026,-1.5851,70,7,6.5629,0.4371,14,15.148,2.859,5.0059,"Rodolfo Pizarro","1994-02-15",143,"Mexico","2020, 2021, 2023","MF","AM","W","FW",177
"0Oq6ln0zM6","kRQabn8MKZ","ST",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Emery Welshman","1991-11-09",181,"USA","2013","FW","ST","W","FW",180
"0Oq6lnBrM6","pzeQZ6xQKw, X0Oq66zq6D","W",6791,133,49,12,17.4697,-2.0153,-5.4697,77,7,7.299,-0.299,19,24.7686,5.0538,10.7198,"Luis Solignac","1991-02-16",176,"Argentina","2015, 2016, 2017, 2018","MF","W","ST","FW",182
"0Oq6lnlrM6","WBLMvYAQxe","FB",5180,26,5,1,1.7625,-0.0557,-0.7625,21,3,1.4704,1.5296,4,3.2329,1.1879,1.1083,"José Van Rankin","1993-03-14",152,"Mexico","2021, 2022","DF","FB","WB","DF",175
"0Oq6lp3AM6","9z5k7Yg5A3","ST",1167,23,9,3,2.9236,0.2041,0.0764,13,2,1.5287,0.4713,5,4.4523,1.0083,2.8728,"Antoine Hoppenot","1990-11-23",157,"USA","2013, 2014, 2015","FW","ST","W","FW",172
"0Oq6lp3XM6","pzeQZ6xQKw","CM",1553,22,7,0,1.2527,-0.6895,-1.2527,19,3,1.7037,1.2963,3,2.9564,0,0.6206,"Enzo Martinez","1990-09-29",161,"Uruguay","2018","MF","CM","DM","MF",170
"0Oq6LpK2M6","pzeQZ6xQKw","DM",136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wayne Frederick","2004-06-13",166,"Trinidad & Tobago","2024, 2025","MF","DM","CM","MF",179
"0Oq6lrerM6","X0Oq66zq6D","DM",10084,132,38,4,5.7088,-0.8745,-1.7088,96,9,7.6713,1.3287,13,13.38,3.7144,4.1718,"Gastón Giménez","1991-07-27",181,"Argentina","2020, 2021, 2022, 2023, 2024","MF","DM","CM","MF",187
"0Oq6lw6M6D","Vj58weDM8n","CM",2278,64,26,15,9.467,1.789,5.533,29,3,1.9406,1.0594,18,11.4076,5.7913,4.2711,"Frank Lampard","1978-06-20",196,"England","2015, 2016","MF","CM","DM","MF",182
"0Oq6lWB2M6","mvzqoLZQap, pzeQZ6xQKw, kRQand1MKZ","DM",6577,51,7,1,2.7327,-0.1965,-1.7327,101,8,7.6728,0.3272,9,10.4055,0.6058,1.5302,"Mohammed Saeid","1990-12-24",141,"Sweden","2015, 2016, 2017","MF","DM","CM","MF",170
"0Oq6lYbAM6","YgOMngl5wN","CM",145,1,0,0,0.0281,-0.0281,-0.0281,0,0,0,0,0,0.0281,0,0.0487,"Luiz Camargo","1987-05-04",174,"Brazil","2013","MF","CM","DM","MF",172
"0Oq6lyNdM6","kRQand1MKZ, mvzqoLZQap, zeQZkL1MKw","DM",32093,142,31,5,5.379,-1.1049,-0.379,224,15,15.8041,-0.8041,20,21.1831,1.6917,2.5023,"Wil Trapp","1993-01-15",152,"USA","2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025","MF","DM","CM","MF",172
"0Oq6lyX7M6","a2lqRX2Mr0, X0Oq66zq6D","W",111,6,2,0,0.8825,-0.3308,-0.8825,1,0,0.3978,-0.3978,0,1.2803,0,0.5345,"Amando Moreno","1995-09-10",154,"USA","2013, 2019","MF","W","DM","MF",170
"0Oq6m0z56D","mKAqBBmqbg, a2lqR4JMr0","AM",11577,211,75,31,25.6534,2.8234,5.3466,408,35,33.8108,1.1892,66,59.4641,14.0248,14.3026,"Javier Morales","1980-01-10",152,"Argentina","2013, 2014, 2015, 2016, 2017","MF","AM","W","FW",175
"0Oq6O0XQ6D","NWMWlBK5lz","W",1943,49,12,6,5.6629,-0.4791,0.3371,36,4,3.7107,0.2893,10,9.3736,2.1669,2.7661,"Emmanuel Ledesma","1988-05-24",170,"Argentina","2019","MF","W","ST","FW",180
"0Oq6oePQ6D","X0Oq66zq6D","CM",839,11,3,0,0.5505,-0.3964,-0.5505,3,0,0.0735,-0.0735,0,0.624,0,0.2447,"Arévalo Ríos","1982-01-01",150,"Uruguay","2013","MF","CM","DM","MF",170
"0Oq6w6j2Q6","YgOMngl5wN, Vj58weDM8n","ST",788,26,8,4,3.5279,-0.1844,0.4721,8,0,0.5951,-0.5951,4,4.123,4.7617,3.0892,"Gabe Segal","2001-05-17",161,"USA","2023, 2024, 2025","FW","ST","W","FW",177
"0Oq6w6WPQ6","kRQand1MKZ","CB",5484,23,4,1,1.233,-0.428,-0.233,9,0,0.6692,-0.6692,1,1.9022,0.3561,1.1087,"Miguel Tapias","1997-01-09",154,"Mexico","2023, 2024","DF","CB","FB","DF",177
"0Oq6w947Q6","0KPqjA456v, lgpMOvnQzy","CM",3064,14,6,1,0.3638,0.6114,0.6362,11,0,0.5332,-0.5332,1,0.897,0.5974,0.3021,"Michael Baldisimo","2000-04-13",154,"Canada","2020, 2021, 2022, 2023, 2024","MF","CM","DM","MF",167
"0Oq6w9J2Q6","kaDQ0wRqEv","ST",116,2,1,0,0.0985,-0.0128,-0.0985,3,0,0.4981,-0.4981,0,0.5966,0,1e-04,"Augustine Williams","1997-08-03",165,"Sierra Leone","2021","FW","ST","W","FW",187
"0Oq6we8zQ6","kaDQ0wRqEv","DM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joshua Drack","1999-09-22",152,"USA","2021","MF","DM","CM","MF",172
"0Oq6weerQ6","KAqBN0Vqbg","CM",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andrew Wheeler-Omiunu","1994-12-01",174,"USA","2018","MF","CM","DM","MF",175
"0Oq6wel7Q6","Z2vQ1xlqrA","CM",2525,21,7,2,2.6682,-0.3221,-0.6682,22,2,2.534,-0.534,4,5.2021,0.0684,2.1754,"Cameron Duke","2001-02-13",135,"USA","2020, 2021, 2022, 2023","MF","CM","DM","MF",170
"0Oq6weYXQ6","EKXMeX3Q64","W",195,3,0,0,0.2919,-0.2919,-0.2919,0,0,0,0,0,0.2919,0,0.2608,"Bruno Miranda","1998-02-10",146,"Bolivia","2017, 2018","MF","W","CM","MF",180
"0Oq6wjLrQ6","KAqBN0Vqbg, jYQJ8EW5GR","W",3114,48,18,3,4.0323,-1.1338,-1.0323,30,3,2.1012,0.8988,6,6.1335,2.256,2.7743,"Jake Mulraney","1996-04-05",141,"Republic of Ireland","2020, 2021, 2022","MF","W","ST","FW",172
"0Oq6wjlzQ6","0KPqjA456v","W",1934,36,13,3,3.7822,0.7709,-0.7822,27,2,2.767,-0.767,5,6.5492,3.679,2.9672,"Jack Skahan","1998-02-07",165,"USA","2020, 2021, 2022, 2023, 2024, 2025","MF","CM","DM","MF",177
"0Oq6wjm2Q6","pzeQZ6xQKw, EKXMeX3Q64","CB",8662,46,17,3,4.0455,0.3183,-1.0455,9,1,1.4218,-0.4218,4,5.4673,2.896,3.1156,"Axel Sjöberg","1992-09-15",201,"USA","2015, 2016, 2017, 2018, 2019, 2020","DF","CB","FB","DF",200
"0Oq6wjzgQ6","vzqoOgNqap, kRQand1MKZ","ST",4387,106,39,16,13.5236,3.24,2.4764,47,6,4.972,1.028,22,18.4956,9.2907,7.1855,"Abu Danladi","1995-10-18",170,"Ghana","2017, 2018, 2019, 2020, 2021, 2022","FW","ST","W","FW",177
"0Oq6wl42Q6","jYQJ19EqGR","ST",174,6,2,0,0.5425,-0.2646,-0.5425,2,0,0.0491,-0.0491,0,0.5916,0,0.2616,"Darwin Jones","1992-04-04",176,"USA","2015, 2016","FW","ST","W","FW",175
"0Oq6wmbrQ6","EKXMeX3Q64","CB",806,3,1,0,0.5423,-0.031,-0.5423,0,0,0,0,0,0.5423,0,0.3607,"Kye Rowles","1998-06-24",198,"Australia","2025","DF","CB","FB","DF",185
"0Oq6wmydQ6","eVq3ya6MWO","CB",1880,6,2,1,0.7212,0.2481,0.2788,3,0,0.6703,-0.6703,1,1.3916,0.9527,0.5104,"Denil Maldonado","1998-05-26",180,"Honduras","2023","DF","CB","FB","DF",177
"0Oq6woOxQ6","mKAqBBmqbg","GK",10510,0,0,0,0,0,0,1,0,0.0214,-0.0214,0,0.0214,0,0,"Maarten Paes","1998-05-14",181,"Netherlands","2022, 2023, 2024, 2025","GK","GK","GK","GK",190
"0Oq6wv26Q6","Vj58weDM8n, pzeQZ6xQKw","W",8950,206,82,29,25.977,-0.93,3.023,98,13,9.8985,3.1015,42,35.8755,11.3497,14.5645,"Jonathan Lewis","1997-06-04",150,"USA","2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024","MF","W","ST","FW",170
"0Oq6wvbgQ6","0KPqjA456v","FB",2646,27,4,3,2.9768,-0.6695,0.0232,17,3,1.2744,1.7256,6,4.2512,1.0852,1.7349,"Vitor Costa","1994-07-01",161,"Brazil","2024, 2025","DF","FB","WB","DF",182
"0Oq6wVm2Q6","pzeQZ6xQKw","CB",3224,3,0,0,0.1009,-0.1009,-0.1009,9,0,0.6056,-0.6056,0,0.7065,0,0.1196,"Deklan Wynne","1995-03-20",165,"New Zealand","2018, 2019","DF","CB","FB","DF",177
"0Oq6wxj6Q6","0KPqjA456v","DM",7270,48,6,1,1.8276,-1.096,-0.8276,19,0,1.0138,-1.0138,1,2.8413,0.5008,1.1133,"Judson","1993-05-25",143,"Brazil","2019, 2020, 2021, 2022, 2023","MF","DM","CM","MF",170
"0Oq6wyrPQ6","pzeQZ6xQKw, Z2vQ1xlqrA","CB",4003,17,4,1,1.1958,0.6232,-0.1958,7,0,0.3969,-0.3969,1,1.5927,0.6645,0.907,"Kortne Ford","1996-01-26",185,"USA","2017, 2018, 2022","DF","CB","FB","DF",187
"0Oq6wZlXQ6","lgpMOvnQzy","W",440,10,6,1,1.8041,0.2843,-0.8041,5,0,0.1808,-0.1808,1,1.9849,0.0883,0.8349,"Michaell Chirinos","1995-06-17",146,"Honduras","2019","MF","W","W","FW",165
"0x5g1BmQ7O","9z5k7Yg5A3","GK",879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rais M'bolhi","1986-04-25",176,"Algeria","2014, 2015","GK","GK","GK","GK",190
"0x5g1NZQ7O","YgOMngl5wN","ST",301,5,2,0,0.3835,-0.1934,-0.3835,7,1,0.9623,0.0377,1,1.3458,0,0.2399,"Brian Ching","1978-05-24",196,"USA","2013","FW","ST","W","FW",185
"0x5g2B8XM7","X0Oq66zq6D","CB",845,2,0,0,0.0958,-0.0958,-0.0958,0,0,0,0,0,0.0958,0,0.0261,"Grant Lillard","1995-12-05",196,"USA","2018, 2019","DF","CB","FB","DF",193
"0x5g2EKLM7","zeQZkL1MKw, wvq9B9wQWn, 9z5k7Yg5A3","W",7144,111,37,10,9.729,-0.5642,0.271,95,9,7.0102,1.9898,19,16.7392,4.318,6.1806,"Indiana Vassilev","2001-02-16",159,"USA","2021, 2022, 2023, 2024, 2025","MF","W","ST","FW",172
"0x5g2EwmM7","pzeQZ6xQKw","CB",271,2,1,1,0.6841,0.0987,0.3159,1,0,0.0166,-0.0166,1,0.7007,0.2169,0.1652,"Michael Edwards","2000-11-27",180,"USA","2024, 2025","DF","CB","FB","DF",186
"0x5g2KNmM7","EKXMeX3Q64","W",749,5,1,0,0.4077,-0.1211,-0.4077,6,0,0.5756,-0.5756,0,0.9834,0,0.5177,"Miguel Aguilar","1993-08-30",172,"Mexico","2015, 2016","MF","W","ST","FW",175
"0x5g2KPRM7","9z5k7Yg5A3","FB",2037,15,4,2,0.8344,0.4897,1.1656,13,3,1.0452,1.9548,5,1.8796,0.0018,0.3481,"Matt Real","1999-07-10",161,"USA","2018, 2019, 2020, 2021, 2022, 2023","DF","FB","WB","DF",182
"0x5g2LVRM7","Vj58weDM8n, NWMWlBK5lz","FB",11749,119,38,7,6.5114,0.0309,0.4886,142,15,14.767,0.233,22,21.2783,2.6986,3.5818,"Ronald Matarrita","1994-07-09",154,"Costa Rica","2016, 2017, 2018, 2019, 2020, 2021, 2022","DF","FB","WB","DF",175
"0x5g2lywM7","lgpMOvnQzy, wvq9B9wQWn","FB",15845,34,12,5,3.2341,0.3906,1.7659,57,6,5.452,0.548,11,8.6861,2.8268,2.2637,"Jake Nerwinski","1994-10-17",161,"USA","2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024","DF","FB","WB","DF",178
"0x5g2mYrM7","mKAqBBmqbg","GK",105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Collodi","2001-05-25",194,"USA","2025","GK","GK","GK","GK",182
"0x5g2NerM7","jYQJ8EW5GR, a2lqRX2Mr0, mvzqoLZQap","CB",5502,20,9,2,2.1509,0.5692,-0.1509,9,0,0.8748,-0.8748,2,3.0257,1.4507,1.441,"Amro Tarek","1992-05-17",180,"Egypt","2016, 2018, 2019, 2020, 2021","DF","CB","FB","DF",187
"0x5g2pW7M7","vzqoOgNqap, mKAqBBmqbg","FB",7105,46,6,1,2.7033,-1.8608,-1.7033,54,7,6.4319,0.5681,8,9.1352,0.4471,1.7527,"Shaq Moore","1996-11-02",161,"USA","2022, 2023, 2024, 2025","DF","FB","WB","DF",177
"0x5g2Ra7M7","YgOMngl5wN","FB",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taylor Hunter","1993-07-07",174,"USA","2015","DF","FB","WB","DF",182
"0x5g2VW7M7","mvzqoLZQap","ST",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romain Gall","1995-01-31",141,"USA","2014","FW","ST","W","FW",175
"0x5g2wGjM7","lgpMOvnQzy","FB",1075,6,2,1,0.5137,0.2006,0.4863,5,1,0.434,0.566,2,0.9476,0.5307,0.2965,"Bruno Gaspar","1993-04-21",152,"Angola","2021","DF","FB","WB","DF",180
"0x5g2XBjM7","NPqxKXZ59d, Z2vQ1xlqrA","FB",6787,26,7,3,2.2418,-0.0911,0.7582,61,5,5.1116,-0.1116,8,7.3534,1.7133,1.6521,"Jaylin Lindsey","2000-03-27",157,"USA","2018, 2019, 2020, 2021, 2022, 2023, 2024","DF","FB","WB","DF",175
"0x5g2xoXM7","kRQabn8MKZ, APk5LGOMOW, X0Oq66zq6D, eVq3ya6MWO, kRQand1MKZ, a2lqRX2Mr0, kaDQ0wRqEv","FB",12178,140,45,8,12.7881,-0.7521,-4.7881,134,18,14.2938,3.7062,26,27.0819,3.5929,8.2138,"Raheem Edwards","1995-07-17",150,"Canada","2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025","DF","FB","WB","DF",172
"0x5g2Z8ZM7","NPqxKXZ59d","GK",10291,0,0,0,0,0,0,2,2,0.4799,1.5201,2,0.4799,0,0,"Kristijan Kahlina","1992-07-24",190,"Croatia","2022, 2023, 2024, 2025","GK","GK","GK","GK",190
"0x5g2ZRZM7","jYQJ19EqGR","W",382,9,4,0,1.3701,-0.1162,-1.3701,4,0,0.4467,-0.4467,0,1.8168,0,1.5338,"Oalex Anderson","1995-11-11",154,"St. Vincent and the Grenadines","2016","FW","W","ST","FW",172
"0x5g8Nwq7O","kRQabn8MKZ","CM",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Thomas","1989-03-08",192,"USA","2013","MF","CM","DM","MF",177
"0x5gA17Q7O","kRQand1MKZ, 19vQ2095K6, 4wM42l4qjB, zeQZkL1MKw","ST",12229,285,100,41,46.3665,-3.7815,-5.3665,133,12,13.0375,-1.0375,53,59.4041,15.5879,26.6434,"Juan Agudelo","1992-11-23",185,"USA","2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021","FW","ST","W","FW",185
"0x5gBe7M7O","a2lqRX2Mr0","CM",217,2,0,0,0.0498,-0.0498,-0.0498,6,1,1.0743,-0.0743,1,1.1241,0,0.077,"Muhamed Keita","1990-09-02",143,"Norway","2017","MF","CM","DM","MF",172
"0x5gbwbM7O","jYQJ8EW5GR","CB",3499,10,4,1,1.3313,0.2,-0.3313,6,1,0.5729,0.4271,2,1.9042,1.8076,1.2869,"Jonathan Spector","1986-03-01",168,"USA","2017, 2018","DF","CB","FB","DF",182
"0x5gJ0wjM7","YgOMngl5wN","ST",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andy Batioja","2006-01-31",154,"Colombia","2025","FW","ST","W","FW",177
"0x5gJEVLM7","EKXMeX3Q64","ST",1410,34,13,2,3.5222,0.4194,-1.5222,9,3,1.4383,1.5617,5,4.9605,2.2372,3.1641,"Jacob Murrell","2004-03-28",171,"USA","2024, 2025","FW","ST","W","FW",187
"0x5gJg07M7","Vj58weDM8n","W",579,18,5,1,1.5348,-0.6522,-0.5348,6,1,1.3831,-0.3831,2,2.918,0.1412,0.7381,"Malachi Jones","2003-09-23",154,"Sierra Leone","2024","MF","W","ST","FW",177
"0x5gJJWPM7","a2lqR4JMr0","ST",432,5,1,1,1.2796,-0.3723,-0.2796,4,0,0.1213,-0.1213,1,1.4009,0.4428,0.6509,"Ariath Piol","2004-10-11",174,"Australia","2025","FW","ST","W","FW",180
"0x5gjnwM7O","mKAqBBmqbg","AM",8469,178,58,22,23.2599,-0.899,-1.2599,247,34,29.448,4.552,56,52.7079,10.4004,12.7305,"Mauro Díaz","1991-03-10",150,"Argentina","2013, 2014, 2015, 2016, 2017, 2018","MF","AM","W","FW",167
"0x5gJWwjM7","APk5LGOMOW","FB",322,1,0,0,0.0242,-0.0242,-0.0242,0,0,0,0,0,0.0242,0,0.0353,"Dawid Bugaj","2004-07-09",161,"Poland","2024, 2025","DF","FB","WB","DF",178
"0x5gkPbP57","pzeQZ6xQKw","FB",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anderson Rosa","2001-11-13",159,"Brazil","2025","DF","FB","WB","DF",177
